product_name,current_stock,shop_name,shop_id,brand,unique_item_id,sold_per_month,historical_sold,liked_count,variation_type,variation,current_price,min_price,max_price,lowest_price_guarantee,current_discount_percentage,rating_star,shopee_verified,official_shop,cc_installment,none_cc_installment,preferred_seller,shop_location,shop_rating,cod,extraction_date
Benromach Organic 70cl (Old Bottling),2,SingleMalt.PH,426244685,,13336604628,0,0,2,,[''],3639.0,3639.0,3639.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Terranoble Gran Reserva - Carmenere Wine 75cl,4,SingleMalt.PH,426244685,,13323218051,0,0,1,,[''],949.0,949.0,949.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Teeling Brabazon Bottling 01 70cl,5,SingleMalt.PH,426244685,,13323196393,0,0,0,,[''],4139.0,4139.0,4139.0,False,9%,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Maycas Quebrada Seca Chardonnay 75cl,5,SingleMalt.PH,426244685,,13260940245,0,0,0,,[''],1059.0,1059.0,1059.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Wemyss Nectar Grove Batch Strength No.1 70cl - Limited Edition,2,SingleMalt.PH,426244685,,13236645176,0,0,1,,[''],3499.0,3499.0,3499.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Chairman's Reserve Original Rum 70cl,1,SingleMalt.PH,426244685,,12696129731,0,0,1,,[''],1399.0,1399.0,1399.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Cù Bòcan Creation 2 (Japanese Sochu & European Virgin Cask) 70cl,5,SingleMalt.PH,426244685,,12817245678,0,0,1,,[''],3899.0,3899.0,3899.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Atilius Ribelle - IGT cabernet Sauvignon (super Tuscan)  75cl,2,SingleMalt.PH,426244685,,12814645544,0,0,0,,[''],2799.0,2799.0,2799.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Benriach 12 Year Old The Smoky Twelve 70cl,1,SingleMalt.PH,426244685,,12728950972,0,1,0,,[''],4194.0,4194.0,4194.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
"Yamazakura ""The First"" Japanese Single Malt Whisky 70cl - Asaka Distillery",2,SingleMalt.PH,426244685,,12723568663,0,0,0,,[''],17999.0,17999.0,17999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Teeling Revival Vol IV 15 Year Old 70cl,1,SingleMalt.PH,426244685,,12723214236,0,0,0,,[''],7899.0,7899.0,7899.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Knockando 15 Year Old Richly Matured 70cl,1,SingleMalt.PH,426244685,,12721492186,0,0,0,,[''],4429.0,4429.0,4429.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Wemyss Family Collection Flaming Feast Blended Malt Whisky 70cl,3,SingleMalt.PH,426244685,,12636629522,0,0,0,,[''],2299.0,2299.0,2299.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Glen Moray 12 Year Old 70cl,1,SingleMalt.PH,426244685,,12636617357,0,2,0,,[''],2679.0,2679.0,2679.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
The Deveron 18 Year Old Scotch Whisky 70cl,5,SingleMalt.PH,426244685,,12636599415,0,1,0,,[''],6499.0,6499.0,6499.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Tanqueray Malacca Gin 1L,6,SingleMalt.PH,426244685,,12628998495,0,1,0,,[''],1899.0,1899.0,1899.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
West Cork 12 Year Old Rum Cask Single Malt Whisky 70cl,4,SingleMalt.PH,426244685,,12623523702,0,1,1,,[''],1899.0,1899.0,1899.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Tweeddale 27 Year Old - 'A Silent Character' Single Grain Whisky,1,SingleMalt.PH,426244685,,12623475695,0,0,0,,[''],14799.0,14799.0,14799.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Simi Merlot Red Wine 75cl,3,SingleMalt.PH,426244685,,12622549410,0,1,0,,[''],1179.0,1179.0,1179.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Loch Lomond Ichmurrin - Madeira Wood Finish 46% 1L,2,SingleMalt.PH,426244685,,18140916055,0,0,0,,[''],4799.0,4799.0,4799.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Glencadam 18 Year Old Scotch Whisky 700ml,1,SingleMalt.PH,426244685,,12918761590,0,1,2,,[''],7999.0,7999.0,7999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Lambay Blended Irish Whiskey 70cl,1,SingleMalt.PH,426244685,,13021497356,0,0,0,,[''],1699.0,1699.0,1699.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Isle of Jura 1999 Bourbon Xu Finish - Heavy Peat Cask Strength 75cl,1,SingleMalt.PH,426244685,,13020135831,0,0,0,,[''],11800.0,11800.0,11800.0,False,15%,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Kingsbarns Dream to Dram Single Malt Whisky 70cl,1,SingleMalt.PH,426244685,,12936653702,0,0,1,,[''],2650.0,2650.0,2650.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Omar Single Malt Whisky Sherry Miniature 5cl,1,SingleMalt.PH,426244685,,12936627216,0,0,2,,[''],340.0,340.0,340.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
That Boutique-y Whiskey Company 24 day advent,1,SingleMalt.PH,426244685,,12923237753,0,0,0,,[''],9399.0,9399.0,9399.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Tanqueray Flor De Sevilla Gin 1L,13,SingleMalt.PH,426244685,,12923208028,0,0,0,,[''],1799.0,1799.0,1799.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Simi Cabernet Sauvignon Sonoma County 75cl,3,SingleMalt.PH,426244685,,12922547980,0,0,0,,[''],1179.0,1179.0,1179.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
The Dublin Liberties Copper Alley Irish Whiskey 70cl,1,SingleMalt.PH,426244685,,12921550964,0,0,0,,[''],2799.0,2799.0,2799.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Langley's First Chapter Gin 70cl,7,SingleMalt.PH,426244685,,12921494087,0,2,2,,[''],779.0,779.0,779.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Sagamore Spirit Rye Double Oak Whiskey 70cl,1,SingleMalt.PH,426244685,,13022540468,0,1,4,,[''],4599.0,4599.0,4599.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Tomintoul The Gentle Dram - Peaty Tang Scotch Whisky 70cl,3,SingleMalt.PH,426244685,,12823261494,0,0,2,,[''],2599.0,2599.0,2599.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Hendrick's Gin 70cl | Scottish Gin,5,SingleMalt.PH,426244685,,12819614527,0,1,0,,[''],3199.0,3199.0,3199.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Cragganmore 12 Year Old Scotch Whisky 70cl,1,SingleMalt.PH,426244685,,12818129793,0,0,0,,[''],3299.0,3299.0,3299.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Raasay Single Malt - Inaugural Release Vintage 2020 70cl - Limited Edition,1,SingleMalt.PH,426244685,,16162673882,0,0,1,,[''],9999.0,9999.0,9999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Paul John Indian Single Malt Whisky - PX,2,SingleMalt.PH,426244685,,16662299000,0,0,0,,[''],5295.0,5295.0,5295.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Mekhong Rum - The Spirit of Thailand 70cl,1,SingleMalt.PH,426244685,,16462320988,0,0,1,,[''],999.0,999.0,999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Bevtools Teardrop Barspoon 50cm Stainless,6,SingleMalt.PH,426244685,,16280590919,0,0,0,,[''],1599.0,1599.0,1599.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Pillitteri Cabernet Sauvignon Reserva Icewine,2,SingleMalt.PH,426244685,,16262624427,0,1,0,,[''],2079.0,2079.0,2079.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Paul John Indian Single Malt Whisky - Oloroso,2,SingleMalt.PH,426244685,,16962303462,0,0,0,,[''],4809.0,4809.0,4809.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Glendalough Single Cask Grand Cru Burgundy Finish 70cl,12,SingleMalt.PH,426244685,,15800953780,0,0,0,,[''],2199.0,2199.0,2199.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Pillitteri Market Collection Dolce Bianco 75cl,3,SingleMalt.PH,426244685,,15519383996,0,0,0,,[''],699.0,699.0,699.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Epicurean Single Cask - Ruby Port Blended Scotch Whisky 70cl,2,SingleMalt.PH,426244685,,15481674619,0,0,0,,[''],3950.0,3950.0,3950.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Fercullen 8 Year Old Irish Whiskey 70cl,1,SingleMalt.PH,426244685,,15081730840,0,0,0,,[''],2549.0,2549.0,2549.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Maycas Reserva Especial Chardonnay 75cl,3,SingleMalt.PH,426244685,,15019373398,0,0,0,,[''],779.0,779.0,779.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Doorly's 14 Year Old Barbados Rum 70cl,1,SingleMalt.PH,426244685,,14891302065,0,0,1,,[''],5039.0,5039.0,5039.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Caol Ila 18 Year Old Single Malt Scotch Whisky 70cl,1,SingleMalt.PH,426244685,,17388397015,0,0,1,,[''],11550.0,11550.0,11550.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Paddy Irish Whiskey 70cl,6,SingleMalt.PH,426244685,,22083296137,0,0,0,,[''],799.0,799.0,799.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Sauza Extra Tequila Gold 70cl,1,SingleMalt.PH,426244685,,18089646754,0,1,0,,[''],1109.0,1109.0,1109.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Bevtools Parisian Shaker - Copper,2,SingleMalt.PH,426244685,,18028638044,0,0,1,,[''],1499.0,1499.0,1499.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Casa Noble Crystal 75cl (No Box),1,SingleMalt.PH,426244685,,17970128354,0,0,0,,[''],2905.0,2905.0,2905.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Bevtools Trident Barspoon 40cm - Copper,6,SingleMalt.PH,426244685,,17880593001,0,0,0,,[''],1499.0,1499.0,1499.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Transcontinental Rum Line - Australia 2015 70cl - Limited Edition,1,SingleMalt.PH,426244685,,17682989633,0,0,0,,[''],3499.0,3499.0,3499.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Jacob's Creek Chardonnay 75cl,6,SingleMalt.PH,426244685,,17462341058,0,0,1,,[''],579.0,579.0,579.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
"Mount Gay Barbados Rum Set (Eclipse, Black Barrel, XO) 70cl",4,SingleMalt.PH,426244685,,17387582735,0,0,1,,[''],6799.0,6799.0,6799.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Tanqueray No. 10 Gin 70cl,3,SingleMalt.PH,426244685,,17382302080,0,1,1,,[''],2299.0,2299.0,2299.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Handpicked Selection Rose 75cl,1,SingleMalt.PH,426244685,,17286349893,0,0,0,,[''],1159.0,1159.0,1159.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
The Pogues Triple Distilled Irish Whiskey 70cl,2,SingleMalt.PH,426244685,,17187867596,0,0,0,,[''],2759.0,2759.0,2759.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Bevtools Hoffman Barspoon 43.5cm Copper,5,SingleMalt.PH,426244685,,17180460680,0,0,0,,[''],1599.0,1599.0,1599.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Fercullen 10 Year Old Single Grain Irish Whiskey 70cl,1,SingleMalt.PH,426244685,,17162718752,0,0,0,,[''],4299.0,4299.0,4299.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Bevtools Heavyweight Cobbler Shaker - Gold,6,SingleMalt.PH,426244685,,16980460023,0,0,0,,[''],3699.0,3699.0,3699.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Clairin Sajous Saint Michel De L'attalaye Haiti Rum 70cl,2,SingleMalt.PH,426244685,,13717950213,0,1,1,,[''],2899.0,2899.0,2899.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Mars Komagatake Japanese Single Malt 2018 70cl - Limited Edition,1,SingleMalt.PH,426244685,,13822071735,0,0,0,,[''],14659.0,14659.0,14659.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Laphroaig 10 Year Old Cask Strength Batch 11 70cl - Limited Release,1,SingleMalt.PH,426244685,,13821526972,0,1,0,,[''],13465.0,13465.0,13465.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Hobart No. 4 Batch Distilled Gin Limited,1,SingleMalt.PH,426244685,,13820132094,0,0,0,,[''],3156.0,3156.0,3156.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Glencadam 25 Year Old Single Malt Whisky 70cl,1,SingleMalt.PH,426244685,,13818768967,0,0,0,,[''],25979.0,25979.0,25979.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Bodegas Licinia 75cl,1,SingleMalt.PH,426244685,,13814868280,0,0,0,,[''],2439.0,2439.0,2439.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Glenmorangie 19 Year Old Single Malt Whisky 70cl,1,SingleMalt.PH,426244685,,13719590734,0,1,2,,[''],9899.0,9899.0,9899.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Teeling 24 Year Old Vintage Reserve Collection Whiskey 70cl,1,SingleMalt.PH,426244685,,13823192050,0,0,0,,[''],21999.0,21999.0,21999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Jura 18 Year Old Single Malt Scotch Whisky 70cl,1,SingleMalt.PH,426244685,,13621456548,0,0,1,,[''],8500.0,8500.0,8500.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Wemyss Family Collection Blooming Gorse Blended Malt Whisky 70cl,3,SingleMalt.PH,426244685,,13536633561,0,0,0,,[''],2999.0,2999.0,2999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Scapegrace Gold Classic Dry Gin (Small batch) 70cl,2,SingleMalt.PH,426244685,,13522529438,0,0,0,,[''],3149.0,3149.0,3149.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Nikka Coffey Gin 70cl,1,SingleMalt.PH,426244685,,13522161770,0,0,1,,[''],3249.0,3249.0,3249.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Laphroaig Four Oak 1L,5,SingleMalt.PH,426244685,,13521532462,0,0,2,,[''],3949.0,3949.0,3949.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Havana Club 7 Year Old Anejo Rum 750ml,2,SingleMalt.PH,426244685,,13519595047,0,0,2,,[''],1999.0,1999.0,1999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Omar Single Malt - Orange Brandy Cask Finish  70cl 54% - Limited Release,1,SingleMalt.PH,426244685,,13936615211,0,0,0,,[''],8299.0,8299.0,8299.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Bevtools Parisian Shaker - Gold,1,SingleMalt.PH,426244685,,14790453478,0,1,0,,[''],1599.0,1599.0,1599.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Highland Park 15 Year Old Viking Heart Peated Whisky 70cl,1,SingleMalt.PH,426244685,,14700969297,0,0,0,,[''],8399.0,8399.0,8399.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Phraya Gold Rum 70cl,1,SingleMalt.PH,426244685,,14681541136,0,0,1,,[''],4899.0,4899.0,4899.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Paul John Indian Single Malt Whisky - Peated,2,SingleMalt.PH,426244685,,14381531229,0,0,0,,[''],3779.0,3779.0,3779.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Highland Park The Light 17 Year Old,1,SingleMalt.PH,426244685,,14181702821,0,0,0,,[''],18299.0,18299.0,18299.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Pillitteri Market Collection Lucia's Rosè,3,SingleMalt.PH,426244685,,14119385619,0,0,0,,[''],815.0,815.0,815.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Bevtools Conical Fine Strainer - Gold,5,SingleMalt.PH,426244685,,14090383965,0,1,0,,[''],649.0,649.0,649.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Glencadam 19 Year Old Single Malt Scotch Whisky 70cl,1,SingleMalt.PH,426244685,,13518773534,0,0,0,,[''],10799.0,10799.0,10799.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Highland Park Valfather 70cl (PEATIEST HP MADE),2,SingleMalt.PH,426244685,,13928987952,0,1,1,,[''],4499.0,4499.0,4499.0,False,29%,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Genetie Macon Charnay Les Piliers 2019 White Wine 75cl,2,SingleMalt.PH,426244685,,13918745341,0,0,0,,[''],899.0,899.0,899.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Famille Tourbillon - Chateauneuf du pape (white wine) 75cl,2,SingleMalt.PH,426244685,,13918739263,0,0,0,,[''],2799.0,2799.0,2799.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Big Peat The Manila Edition Whisky 70cl,4,SingleMalt.PH,426244685,,13914807479,0,0,1,,[''],3599.0,3599.0,3599.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Grey Goose French Vodka 75cl,9,SingleMalt.PH,426244685,,13891110651,0,2,2,,[''],2299.0,2299.0,2299.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Omar Single Malt -  Lychee Liqueur Cask Finish  70cl 54% - Limited Release,1,SingleMalt.PH,426244685,,13836608974,0,0,0,,[''],10299.0,10299.0,10299.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Glendalough Single Cask - Canteiro Aged Madiera Finish 70cl,1,SingleMalt.PH,426244685,,10954004447,0,0,0,,[''],2499.0,2499.0,2499.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
